,1,2,3,4,5,6,7,8,9,10
1,0.0,2.282795567655357,2.44261702863949,1.374102442242482,1.8154406398066698,1.9180025591685406,1.764037626626674,1.6388071385213967,2.0740154472954084,3.112755195968659
2,2.282795567655357,0.0,1.7366278342794461,2.4535184698155943,2.300859201911831,2.515620532948613,2.1744903993229734,2.399013622816088,1.6546354437653934,2.7430425755110677
3,2.44261702863949,1.7366278342794461,0.0,2.1875593544078065,2.7837298827026813,2.1818209239800357,2.50737183650822,2.688649467484075,2.120544035286281,3.104553381021704
4,1.374102442242482,2.4535184698155943,2.1875593544078065,0.0,1.7642832928746135,1.2015767786369,1.425579728734205,1.541349628645461,2.2975501461212446,3.472715218656278
5,1.8154406398066698,2.300859201911831,2.7837298827026813,1.7642832928746135,0.0,1.8021277590348614,1.3466319267784377,1.4935497496293786,2.134143785710645,3.2734493076597233
6,1.9180025591685406,2.515620532948613,2.1818209239800357,1.2015767786369,1.8021277590348614,0.0,1.8873011386756748,1.8024527746018786,2.5816228292719714,3.214915790398066
7,1.764037626626674,2.1744903993229734,2.50737183650822,1.425579728734205,1.3466319267784377,1.8873011386756748,0.0,1.1276044874089979,1.826445665586262,3.1746230137902605
8,1.6388071385213967,2.399013622816088,2.688649467484075,1.541349628645461,1.4935497496293786,1.8024527746018786,1.1276044874089979,0.0,2.148208419961315,3.2599660584087577
9,2.0740154472954084,1.6546354437653934,2.120544035286281,2.2975501461212446,2.134143785710645,2.5816228292719714,1.826445665586262,2.148208419961315,0.0,3.087785587133863
10,3.112755195968659,2.7430425755110677,3.104553381021704,3.472715218656278,3.2734493076597233,3.214915790398066,3.1746230137902605,3.2599660584087577,3.087785587133863,0.0
