,1,2,3,4,5,6,7,8,9,10
1,0.0,1.9534099940536702,2.95131517302976,1.236752262043511,2.8506124772566497,1.3485055465022486,2.176299626633904,2.0894190924343388,1.3129884845251745,1.4431352832389481
2,1.9534099940536702,0.0,1.8914570268653674,1.9651600181525164,1.656494993808236,2.4522723344300457,1.610208762107989,2.1448473372433665,2.2624774325645447,2.053837876826562
3,2.95131517302976,1.8914570268653674,0.0,2.8317675304636314,1.0419798642229865,3.3453621440388797,1.786763437972423,2.0162179145965404,3.1396305407874365,3.0331778413147408
4,1.236752262043511,1.9651600181525164,2.8317675304636314,0.0,2.7398976823188304,1.35967020403725,2.186388987102511,2.3488041057955784,1.3635957514106776,1.473806178628773
5,2.8506124772566497,1.656494993808236,1.0419798642229865,2.7398976823188304,0.0,3.3022233717817597,1.5328197169799802,1.8150692098758554,2.992466870321274,2.911739142539221
6,1.3485055465022486,2.4522723344300457,3.3453621440388797,1.35967020403725,3.3022233717817597,0.0,2.7331813836119205,2.6034812816626878,1.248462675436266,1.5325767615952621
7,2.176299626633904,1.610208762107989,1.786763437972423,2.186388987102511,1.5328197169799802,2.7331813836119205,0.0,2.0865965183647153,2.297883909543241,2.327026653646604
8,2.0894190924343388,2.1448473372433665,2.0162179145965404,2.3488041057955784,1.8150692098758554,2.6034812816626878,2.0865965183647153,0.0,2.1979297134693434,2.352005022466339
9,1.3129884845251745,2.2624774325645447,3.1396305407874365,1.3635957514106776,2.992466870321274,1.248462675436266,2.297883909543241,2.1979297134693434,0.0,0.9027356636938211
10,1.4431352832389481,2.053837876826562,3.0331778413147408,1.473806178628773,2.911739142539221,1.5325767615952621,2.327026653646604,2.352005022466339,0.9027356636938211,0.0
