,1,2,3,4,5,6,7,8,9,10
1,0.0,3.034939441882632,3.3705170858137636,1.6157125315382477,2.8002719522412356,3.3678165387442798,1.5414454476767911,1.03197919610945,1.78689253627422,3.8655599002949397
2,3.034939441882632,0.0,1.2254037803285796,2.8456132389025677,1.922751845964505,1.806998522110963,2.917871959959324,2.804786577694966,3.012769091390466,2.104688465951512
3,3.3705170858137636,1.2254037803285796,0.0,3.359630133153845,2.1269271280030067,1.6593083149548817,3.391183000972508,3.272259226008655,3.4706633667938274,1.8578684983799623
4,1.6157125315382477,2.8456132389025677,3.359630133153845,0.0,2.7035735666182727,2.949884015032445,0.5761567850233142,1.1912625047839993,1.2031417705592333,3.7099983190355283
5,2.8002719522412356,1.922751845964505,2.1269271280030067,2.7035735666182727,0.0,1.8813927967241642,2.910735251225072,2.65602749137814,3.2054712142022272,1.9387397075119015
6,3.3678165387442798,1.806998522110963,1.6593083149548817,2.949884015032445,1.8813927967241642,0.0,3.082463364440274,3.1362645465863954,3.3966332652095614,2.4301885945346116
7,1.5414454476767911,2.917871959959324,3.391183000972508,0.5761567850233142,2.910735251225072,3.082463364440274,0.0,1.302064033414986,1.0135536618428103,3.8808519775538532
8,1.03197919610945,2.804786577694966,3.272259226008655,1.1912625047839993,2.65602749137814,3.1362645465863954,1.302064033414986,0.0,1.6180836564843808,3.7520545834483143
9,1.78689253627422,3.012769091390466,3.4706633667938274,1.2031417705592333,3.2054712142022272,3.3966332652095614,1.0135536618428103,1.6180836564843808,0.0,3.909418605813641
10,3.8655599002949397,2.104688465951512,1.8578684983799623,3.7099983190355283,1.9387397075119015,2.4301885945346116,3.8808519775538532,3.7520545834483143,3.909418605813641,0.0
