,1,2,3,4,5,6,7,8,9,10
1,0.0,2.2857984955231494,2.1133445829961213,2.497536167111233,2.7479210410911548,2.121782183093334,2.115163698349489,2.1479464864554476,2.765449812353095,1.2337354467259887
2,2.2857984955231494,0.0,2.52146767425738,0.9452404092386144,1.4934793970453843,2.0859360983853312,1.377440302458118,1.305178407089264,1.5807934579600627,1.7714657328524817
3,2.1133445829961213,2.52146767425738,0.0,2.8557437719516865,2.915842515996784,2.397049318954992,1.9274557644763155,2.0138510143868955,2.372155457149913,2.2078745278391505
4,2.497536167111233,0.9452404092386144,2.8557437719516865,0.0,1.1044051917202045,1.9240521395539905,1.7881226722323997,1.6794789022661012,1.7107243528233351,1.875713554440152
5,2.7479210410911548,1.4934793970453843,2.915842515996784,1.1044051917202045,0.0,2.0313307724417684,1.8719700412198235,1.763144028192767,1.8138863013680446,2.2372491565391437
6,2.121782183093334,2.0859360983853312,2.397049318954992,1.9240521395539905,2.0313307724417684,0.0,2.4441484609839383,2.3829554620924975,2.01924344499851,2.2937651582010545
7,2.115163698349489,1.377440302458118,1.9274557644763155,1.7881226722323997,1.8719700412198235,2.4441484609839383,0.0,0.22354153685684594,1.8978171332152582,1.7138072300613165
8,2.1479464864554476,1.305178407089264,2.0138510143868955,1.6794789022661012,1.763144028192767,2.3829554620924975,0.22354153685684594,0.0,1.932622017448312,1.6077709675263423
9,2.765449812353095,1.5807934579600627,2.372155457149913,1.7107243528233351,1.8138863013680446,2.01924344499851,1.8978171332152582,1.932622017448312,0.0,2.6541743457082725
10,1.2337354467259887,1.7714657328524817,2.2078745278391505,1.875713554440152,2.2372491565391437,2.2937651582010545,1.7138072300613165,1.6077709675263423,2.6541743457082725,0.0
