,1,2,3,4,5,6,7,8,9
1,0.0,1.6734851506726722,1.2818077100568117,2.757888698824962,2.300897422911188,2.533392246650749,2.367536591361652,2.9670033408089305,2.313212301712235
2,1.6734851506726722,0.0,1.9717235128282569,2.770781537019948,1.908788077874135,1.5493464048331604,2.894522422012988,3.0243559846252768,3.064409360631082
3,1.2818077100568117,1.9717235128282569,0.0,2.4414037966852704,1.8756040839105355,2.283532096487674,2.3384023261236204,2.1574744360480578,2.0063401383030515
4,2.757888698824962,2.770781537019948,2.4414037966852704,0.0,2.900470978149297,2.2517384789308723,1.831526358083481,1.1702178363354117,1.5508910731821377
5,2.300897422911188,1.908788077874135,1.8756040839105355,2.900470978149297,0.0,1.767003770924405,2.981474013927345,2.377592262587851,2.710844191922088
6,2.533392246650749,1.5493464048331604,2.283532096487674,2.2517384789308723,1.767003770924405,0.0,3.235287575236877,2.2204595372855374,3.1232630001199624
7,2.367536591361652,2.894522422012988,2.3384023261236204,1.831526358083481,2.981474013927345,3.235287575236877,0.0,2.114740259392325,1.2147586666943826
8,2.9670033408089305,3.0243559846252768,2.1574744360480578,1.1702178363354117,2.377592262587851,2.2204595372855374,2.114740259392325,0.0,1.7620426475975828
9,2.313212301712235,3.064409360631082,2.0063401383030515,1.5508910731821377,2.710844191922088,3.1232630001199624,1.2147586666943826,1.7620426475975828,0.0
