,1,2,3,4,5,6,7,8,9,10
1,0.0,1.1506725353185678,1.412515301708746,2.6392230993322943,1.274123361795796,1.623348895896135,2.5153325898153134,2.4877248173703594,1.2233423494101807,2.403859229385277
2,1.1506725353185678,0.0,1.341329858127617,2.5083809981143976,1.771325440690675,1.9198341215967047,2.548347005841788,2.728114554942934,1.8004517561016176,2.4490114556074776
3,1.412515301708746,1.341329858127617,0.0,2.7852380426248677,1.7683021414846851,2.114742334223914,2.6255889176768252,3.0150860711269205,1.7427878867205486,2.684746026771118
4,2.6392230993322943,2.5083809981143976,2.7852380426248677,0.0,2.7604512117234745,1.451969896037157,1.3387371916177837,1.8169925577466461,2.664967112946476,0.5354968968692287
5,1.274123361795796,1.771325440690675,1.7683021414846851,2.7604512117234745,0.0,1.8325798038244863,2.452488488687703,2.5590731705319727,0.9850553976431078,2.641049583190956
6,1.623348895896135,1.9198341215967047,2.114742334223914,1.451969896037157,1.8325798038244863,0.0,1.7333053023192593,1.934511451298984,1.5173593682391142,1.1461381094159044
7,2.5153325898153134,2.548347005841788,2.6255889176768252,1.3387371916177837,2.452488488687703,1.7333053023192593,0.0,1.311459154150297,2.7385800208868325,1.3642781633138117
8,2.4877248173703594,2.728114554942934,3.0150860711269205,1.8169925577466461,2.5590731705319727,1.934511451298984,1.311459154150297,0.0,2.75358339519028,1.7942604131990887
9,1.2233423494101807,1.8004517561016176,1.7427878867205486,2.664967112946476,0.9850553976431078,1.5173593682391142,2.7385800208868325,2.75358339519028,0.0,2.4391332020087444
10,2.403859229385277,2.4490114556074776,2.684746026771118,0.5354968968692287,2.641049583190956,1.1461381094159044,1.3642781633138117,1.7942604131990887,2.4391332020087444,0.0
