,1,2,3,4,5,6,7,8,9,10
1,0.0,2.0512435852018505,2.4895436189528763,2.9591452881440827,2.1020157454195108,2.735559086226168,3.2306275157584903,1.994787248886211,1.5929352707952888,2.1762906064467584
2,2.0512435852018505,0.0,2.5053353083921253,2.26749006318065,1.6734096545181376,1.2281271611642302,3.1355134609420996,1.6040683730219731,2.4306244729337765,0.7192970302218887
3,2.4895436189528763,2.5053353083921253,0.0,1.5689355018610116,2.8988330240947278,2.377360384915344,1.2526259469028491,2.3129456770744277,2.1921826938058033,2.4887465331951133
4,2.9591452881440827,2.26749006318065,1.5689355018610116,0.0,2.721769299543643,1.8420773903594165,1.790641427209381,2.141129692090986,2.6350908829996627,2.101353647535765
5,2.1020157454195108,1.6734096545181376,2.8988330240947278,2.721769299543643,0.0,2.453169798662366,3.424853142378152,1.3558111512308975,2.3785357319368643,1.9124202927283824
6,2.735559086226168,1.2281271611642302,2.377360384915344,1.8420773903594165,2.453169798662366,0.0,2.680088813945034,2.2663355353869385,2.463870133137367,0.9884372115915555
7,3.2306275157584903,3.1355134609420996,1.2526259469028491,1.790641427209381,3.424853142378152,2.680088813945034,0.0,3.112004708951077,2.4838248556975215,2.9975926100874264
8,1.994787248886211,1.6040683730219731,2.3129456770744277,2.141129692090986,1.3558111512308975,2.2663355353869385,3.112004708951077,0.0,2.3796387895067066,1.667379300490526
9,1.5929352707952888,2.4306244729337765,2.1921826938058033,2.6350908829996627,2.3785357319368643,2.463870133137367,2.4838248556975215,2.3796387895067066,0.0,2.2254043203037086
10,2.1762906064467584,0.7192970302218887,2.4887465331951133,2.101353647535765,1.9124202927283824,0.9884372115915555,2.9975926100874264,1.667379300490526,2.2254043203037086,0.0
