,1,2,3,4,5,6,7,8,9,10
1,0.0,3.405833835435718,1.4461318969465244,2.8162777519729687,2.8484675255070098,1.0725906042608973,1.7233025727477138,3.0976547646603807,1.496645394145386,1.4176089660802622
2,3.405833835435718,0.0,3.900870086999321,1.93031329570543,1.060463786428393,3.1038169967316867,4.169437015349089,1.427413764797095,3.870310620048844,3.3386298672445553
3,1.4461318969465244,3.900870086999321,0.0,3.4002122577643368,3.5628084257509296,2.200465478778205,0.9261952820308914,3.7434934478404536,0.6806444436006226,1.2499850278553435
4,2.8162777519729687,1.93031329570543,3.4002122577643368,0.0,2.5594949645934673,2.4742701730505834,3.6187036237279453,1.019486432524295,3.4746654226477602,2.998776080687585
5,2.8484675255070098,1.060463786428393,3.5628084257509296,2.5594949645934673,0.0,2.568193068442435,3.837508069854314,2.0810741877922827,3.5855233933988373,3.140956636932004
6,1.0725906042608973,3.1038169967316867,2.200465478778205,2.4742701730505834,2.568193068442435,0.0,2.38030352108951,2.669115276427872,2.310202452011802,1.956943019595853
7,1.7233025727477138,4.169437015349089,0.9261952820308914,3.6187036237279453,3.837508069854314,2.38030352108951,0.0,4.018053429973062,0.6216405656328763,1.5877938298368073
8,3.0976547646603807,1.427413764797095,3.7434934478404536,1.019486432524295,2.0810741877922827,2.669115276427872,4.018053429973062,0.0,3.8171735220213674,3.183328890393705
9,1.496645394145386,3.870310620048844,0.6806444436006226,3.4746654226477602,3.5855233933988373,2.310202452011802,0.6216405656328763,3.8171735220213674,0.0,1.2699493600849256
10,1.4176089660802622,3.3386298672445553,1.2499850278553435,2.998776080687585,3.140956636932004,1.956943019595853,1.5877938298368073,3.183328890393705,1.2699493600849256,0.0
